0.015	0.002	0.197965239561	0.000676929348763
0.03	0.002	0.203191195494	0.000717369190865
0.045	0.002	0.208736128125	0.000762107249875
0.06	0.002	0.214634925978	0.000811879843897
0.075	0.002	0.220928676173	0.000867613903088
0.09	0.002	0.227666340241	0.000930497572794
0.105	0.002	0.234907081914	0.00100208660314
0.12	0.002	0.242723595883	0.00108447056945
0.135	0.002	0.25120703555	0.00118054397233
0.15	0.002	0.260474619855	0.00129447192078
0.165	0.002	0.270681997636	0.00143254275564
0.18	0.002	0.282044697562	0.00160485997195
0.195	0.002	0.294878632033	0.001829071282
0.21	0.002	0.309685915316	0.00213985568076
0.225	0.002	0.327369677924	0.0026187139051
0.24	0.002	0.349937518615	0.00352664777992
0.255	0.002	0.384475704996	0.00659189812159
0.27	0.002	0.414879831145	0.0611293842136
0.285	0.002	0.410701868356	0.0812191787041
0.3	0.002	0.416983312907	0.0908745757737
0.315	0.002	0.422914936567	0.106099083223
0.33	0.002	0.432290959041	0.123146490399
0.345	0.002	0.44311072581	0.139403435199
0.36	0.002	0.456518512101	0.15734431965
0.375	0.002	0.467043313491	0.182195855269
0.39	0.002	0.473288679317	0.200332743148
0.405	0.002	0.484475592394	0.228084440272
0.42	0.002	0.494814767883	0.250631710481
0.435	0.002	0.500863987056	0.275879320495
0.45	0.002	0.506757191947	0.304757294419
0.465	0.002	0.511484288393	0.337390676086
0.48	0.002	0.510615019582	0.370900811127
0.495	0.002	0.512222001427	0.400125880444
0.51	0.002	0.509674044429	0.439729992394
0.525	0.002	0.508589197748	0.474728417888
0.54	0.002	0.500888407489	0.510922300138
0.555	0.002	0.490675432156	0.550172980709
0.57	0.002	0.478324655283	0.591644904619
0.585	0.002	0.460500394181	0.635268495916
0.6	0.002	0.437413855447	0.674755318353
0.615	0.002	0.415534394692	0.718170877449
0.63	0.002	0.384553402576	0.757593842721
0.645	0.002	0.349152827149	0.80004338787
0.66	0.002	0.310249358186	0.840606131227
0.675	0.002	0.266129337125	0.878255463242
0.69	0.002	0.217774566834	0.91298258789
0.705	0.002	0.164524225738	0.947128861403
0.72	0.002	0.102808413578	0.975552061727
0.735	0.002	0.0397255653933	1.00060747357
0.75	0.002	-0.0297560095822	1.01833903674
0.765	0.002	-0.104109593263	1.03110902064
0.78	0.002	-0.181773305095	1.03737332852
0.795	0.002	-0.262528038811	1.03660021782
0.81	0.002	-0.34713069196	1.02840839152
0.825	0.002	-0.434511740691	1.01043489381
0.84	0.002	-0.52389944334	0.985641405618
0.855	0.002	-0.617470921899	0.951128919244
0.87	0.002	-0.71852424582	0.908593052963
0.885	0.002	-0.835239584198	0.8569628947
0.9	0.002	-0.998494943171	0.790688394813
0.915	0.002	-1.4428138853	0.525606700716
0.93	0.002	-0.984617030277	0.0373627756119
0.945	0.002	-0.795401719337	0.0179846619112
0.96	0.002	-0.687669018806	0.0116629388311
0.975	0.002	-0.613225736173	0.00851262093847
0.99	0.002	-0.557021836094	0.00662604224696
1.005	0.002	-0.512337389873	0.00537225235858
1.02	0.002	-0.475575172207	0.00448091480158
1.035	0.002	-0.444581459248	0.00381655294882
1.05	0.002	-0.417964214888	0.00330367462992
1.065	0.002	-0.394772064197	0.00289684898567
1.08	0.002	-0.374326507825	0.00256708978803
1.095	0.002	-0.35612711552	0.00229503250587
1.11	0.002	-0.339794606251	0.00206725076738
1.125	0.002	-0.325034972498	0.00187414558959
1.14	0.002	-0.311615948586	0.00170867538819
1.155	0.002	-0.299351052813	0.0015655601236
1.17	0.002	-0.28808845535	0.00144076506887
1.185	0.002	-0.277703021531	0.00133115588966
1.2	0.002	-0.26809050335	0.00123426218326
1.215	0.002	-0.259163219878	0.00114811167622
1.23	0.002	-0.250846791837	0.00107111162672
1.245	0.002	-0.243077636758	0.00100196247362
1.26	0.002	-0.235801022222	0.000939593956185
1.275	0.002	-0.228969534861	0.000883117174901
1.29	0.002	-0.222541863351	0.000831788144566
1.305	0.002	-0.216481821513	0.000784979755078
1.32	0.002	-0.21075755711	0.000742159965687
1.335	0.002	-0.20534090577	0.000702874677692
1.35	0.002	-0.200206859398	0.00066673415817
1.365	0.002	-0.195333125725	0.000633402187061
1.38	0.002	-0.190699761	0.000602587313026
1.395	0.002	-0.186288861804	0.000574035756758
1.41	0.002	-0.182084305032	0.00054752561206
1.425	0.002	-0.178071527339	0.00052286207718
1.44	0.002	-0.174237337141	0.000499873509944
1.455	0.002	-0.170569753629	0.000478408146091
1.47	0.002	-0.16705786829	0.00045833135494
1.485	0.002	-0.163691725328	0.000439523333009
1.5	0.002	-0.160462217974	0.000421877156612
