0.015	0.003	0.0221784308494	9.50393419837e-05
0.03	0.003	0.0226654166796	9.98394788126e-05
0.045	0.003	0.0231775576205	0.000105118393913
0.06	0.003	0.0237174978647	0.000110985545209
0.075	0.003	0.0242885948253	0.000117634008484
0.09	0.003	0.0248957920839	0.000125676131124
0.105	0.003	0.0255464377637	0.000141986629256
0.12	0.003	0.026231467436	0.000160730316238
0.135	0.003	0.0269658571832	0.000201204627032
0.15	0.003	0.0277557525236	0.000240605650341
0.165	0.003	0.0285978980626	0.000313443765514
0.18	0.003	0.0295045755036	0.000409891573137
0.195	0.003	0.0304755964289	0.000547495073071
0.21	0.003	0.0314782168656	0.00070772707941
0.225	0.003	0.0326177936947	0.000912598962702
0.24	0.003	0.0337671240341	0.0012655525608
0.255	0.003	0.0349597970822	0.00155788612879
0.27	0.003	0.0362587296446	0.00209208827772
0.285	0.003	0.0376252264891	0.00254314161609
0.3	0.003	0.0389044195223	0.00317611318903
0.315	0.003	0.0403079583477	0.00397902520119
0.33	0.003	0.0417716265557	0.00485330653872
0.345	0.003	0.0432410750441	0.00581791677669
0.36	0.003	0.0447097601529	0.0068740147022
0.375	0.003	0.0462269765724	0.00801888817841
0.39	0.003	0.0478279298767	0.00936789807976
0.405	0.003	0.0492844624609	0.0109442984771
0.42	0.003	0.0507544302135	0.0124591946143
0.435	0.003	0.0522553360089	0.0143149174063
0.45	0.003	0.05370979792	0.0161469250073
0.465	0.003	0.0550649030766	0.0182358301274
0.48	0.003	0.0564461808127	0.0204868721746
0.495	0.003	0.0577725119277	0.0228613490703
0.51	0.003	0.0590166458344	0.0253958912542
0.525	0.003	0.0601769371556	0.0281024660748
0.54	0.003	0.0612462445077	0.0309787457456
0.555	0.003	0.0622210089416	0.0340222995512
0.57	0.003	0.063098474535	0.0372496290045
0.585	0.003	0.0638402511905	0.0406783201931
0.6	0.003	0.0644323860587	0.0442716505545
0.615	0.003	0.0648804020756	0.0480751368566
0.63	0.003	0.0651468851009	0.052054418811
0.645	0.003	0.0652110142223	0.0562448990986
0.66	0.003	0.0650664078186	0.0606405925332
0.675	0.003	0.0646827619479	0.0652394155036
0.69	0.003	0.0640304588025	0.0700473837765
0.705	0.003	0.0630805947834	0.075068460275
0.72	0.003	0.0618033427682	0.0803056100334
0.735	0.003	0.0601638603415	0.0857679427836
0.75	0.003	0.0581081243952	0.0914609657076
0.765	0.003	0.0555933211016	0.0973717737782
0.78	0.003	0.0525652826056	0.103523427272
0.795	0.003	0.0489512301009	0.109899282686
0.81	0.003	0.0446676768311	0.116515536138
0.825	0.003	0.0396233754247	0.123367872471
0.84	0.003	0.033692369603	0.130452719316
0.855	0.003	0.0267183895202	0.13776858153
0.87	0.003	0.0185000291409	0.145309259442
0.885	0.003	0.00876662819048	0.153061425921
0.9	0.003	-0.00286007302039	0.161002061818
0.915	0.003	-0.0169428267258	0.169091286964
0.93	0.003	-0.0343801298764	0.177238908586
0.945	0.003	-0.0567400222762	0.185246325509
0.96	0.003	-0.0872917508537	0.192556753214
0.975	0.003	-0.135172199461	0.19660841055
0.99	0.003	-0.229436185247	0.155335123132
1.005	0.003	-0.201362746615	0.0228004609615
1.02	0.003	-0.145729061727	0.00703230883278
1.035	0.003	-0.119595953445	0.00401543233164
1.05	0.003	-0.103168826135	0.00272523174683
1.065	0.003	-0.091490582127	0.00201697021606
1.08	0.003	-0.0826030435091	0.00157403385004
1.095	0.003	-0.0755357909888	0.00127348868312
