0.015	0.002	-0.000561933935458	-9.61185047323e-05
0.03	0.002	-0.00162403848954	-0.000221742245421
0.045	0.002	-0.00606864834712	-0.00355098482196
0.06	0.002	-0.00133756607685	-0.00106774441559
0.075	0.002	0.00291672646962	-0.000880376049262
0.09	0.002	0.00112678633105	-0.00239658907568
0.105	0.002	0.00120519980527	-0.00282914812862
0.12	0.002	0.000300883443977	-0.0028126262137
0.135	0.002	0.00133385282104	-0.00459128850923
0.15	0.002	0.00106208022666	-0.00339020503945
0.165	0.002	0.00182148158742	-0.00405545874253
0.18	0.002	0.00138485397048	-0.00413901808277
0.195	0.002	0.00170002443658	-0.00380813326581
0.21	0.002	0.00203409890788	-0.00393797263442
0.225	0.002	0.00207875245454	-0.00405593699219
0.24	0.002	0.00215461934456	-0.0040257773939
0.255	0.002	0.00225929353251	-0.00398633245827
0.27	0.002	0.00238070479248	-0.00398136563168
0.285	0.002	0.00249129546878	-0.00398736109017
0.3	0.002	0.00258489706413	-0.00399136183445
0.315	0.002	0.00267838034938	-0.00399968542947
0.33	0.002	0.00276567483578	-0.00399194358672
0.345	0.002	0.00283341584602	-0.00401092808434
0.36	0.002	0.00294374378607	-0.00400439853939
0.375	0.002	0.0029896978716	-0.00400125457414
0.39	0.002	0.00308269429714	-0.0040080960988
0.405	0.002	0.00314731286105	-0.00401008704291
0.42	0.002	0.00321342262442	-0.00400298393977
0.435	0.002	0.00328363976137	-0.0040074742908
0.45	0.002	0.00334191627494	-0.00401172392006
0.465	0.002	0.00340360359278	-0.00400366215901
0.48	0.002	0.00346291197042	-0.00400989136814
0.495	0.002	0.0035198630335	-0.00401177539914
0.51	0.002	0.00357443115173	-0.00400933653668
0.525	0.002	0.00362164193262	-0.0040078413499
0.54	0.002	0.00367042146499	-0.00401026283358
0.555	0.002	0.00371975579294	-0.00401501424221
0.57	0.002	0.00375352484217	-0.00400887168047
0.585	0.002	0.0038074467307	-0.00401173447685
0.6	0.002	0.00382461873971	-0.00401635907826
0.615	0.002	0.00386437981182	-0.00400861770484
0.63	0.002	0.00387729433346	-0.00401648975255
0.645	0.002	0.00390682901944	-0.00401120013869
0.66	0.002	0.00390237476065	-0.00402652504006
0.675	0.002	0.00390214384013	-0.00401253400928
0.69	0.002	0.00388729956968	-0.0040212144118
0.705	0.002	0.00385307606122	-0.00402582280407
0.72	0.002	0.00379083276039	-0.00402711476589
0.735	0.002	0.00369903554317	-0.00403246157082
0.75	0.002	0.00355464698259	-0.0040459915393
0.765	0.002	0.00334556557247	-0.00406427675162
0.78	0.002	0.00301543473804	-0.00411408229727
0.795	0.002	0.00251239372545	-0.00424348672489
0.81	0.002	0.00176392521281	-0.00458217178511
0.825	0.002	0.000739276436792	-0.00534376223841
0.84	0.002	-0.000386993505486	-0.00699006613213
0.855	0.002	-0.00115155392746	-0.00985455670632
0.87	0.002	-0.000339300212125	-0.0139158445773
0.885	0.002	0.00336911756712	-0.0183860324793
0.9	0.002	0.0100211992193	-0.0208662689822
0.915	0.002	0.0183175385672	-0.0186897044998
0.93	0.002	0.0243322098088	-0.0115079226275
0.945	0.002	0.0246326660036	-0.00211430741816
0.96	0.002	0.0192991537428	0.00464264397318
0.975	0.002	0.0123120168755	0.0058434260574
0.99	0.002	0.00824167187595	0.0027891748874
1.005	0.002	0.00858348566908	0.000185629077678
1.02	0.002	0.00891617327571	-1.38475579846e-06
1.035	0.002	0.00880132687588	-2.32299777151e-05
1.05	0.002	0.00860654446586	-2.73327769685e-05
1.065	0.002	0.0084015580558	-2.69316118432e-05
1.08	0.002	0.00820555355033	-2.52262028426e-05
1.095	0.002	0.0080238503019	-2.32153814929e-05
1.11	0.002	0.00785721370183	-2.12422240475e-05
1.125	0.002	0.00770484145715	-1.94218956242e-05
1.14	0.002	0.00756544306735	-1.7783850756e-05
1.155	0.002	0.00743765144907	-1.63246804796e-05
1.17	0.002	0.00732017811145	-1.50291299097e-05
1.185	0.002	0.00721186457496	-1.38787297683e-05
1.2	0.002	0.00711169115331	-1.28553119537e-05
1.215	0.002	0.00701876879653	-1.19423349183e-05
1.23	0.002	0.00693232507843	-1.1125260698e-05
1.245	0.002	0.0068516890989	-1.03915301556e-05
1.26	0.002	0.00677627726504	-9.73038176115e-06
1.275	0.002	0.00670558065243	-9.13262402615e-06
1.29	0.002	0.00663915408677	-8.59040959075e-06
1.305	0.002	0.00657660684899	-8.09703013533e-06
1.32	0.002	0.00651759481965	-7.6467380029e-06
1.335	0.002	0.00646181386005	-7.23459449869e-06
1.35	0.002	0.00640899423823	-6.85634241943e-06
1.365	0.002	0.00635889592991	-6.50829959888e-06
1.38	0.002	0.00631130464914	-6.18727023837e-06
1.395	0.002	0.00626602848639	-5.89047108379e-06
1.41	0.002	0.00622289505268	-5.61546990433e-06
1.425	0.002	0.0061817490456	-5.36013412768e-06
1.44	0.002	0.00614245016828	-5.12258784989e-06
1.455	0.002	0.00610487134378	-4.90117575297e-06
1.47	0.002	0.00606889717813	-4.69443272788e-06
1.485	0.002	0.00603442263282	-4.50105821931e-06
1.5	0.002	0.00600135187457	-4.31989448806e-06
