0.015	0.002	-0.00062154875467	-8.56215607501e-05
0.03	0.002	-0.00128581561634	-9.16691855629e-05
0.045	0.002	-0.00199896553155	-9.87090030742e-05
0.06	0.002	-0.00276976323795	-0.000107136479727
0.075	0.002	-0.00361127322156	-0.000117801141496
0.09	0.002	-0.0045493924785	-0.000134598011873
0.105	0.002	-0.00560881201899	-0.000174441345951
0.12	0.002	-0.00677087554458	-0.000265633159496
0.135	0.002	-0.00812353385336	-0.000620316590915
0.15	0.002	-0.0091394798351	-0.00063028881062
0.165	0.002	-0.0108838769612	-0.00160785077778
0.18	0.002	-0.0130840497344	-0.00196021382964
0.195	0.002	-0.0151098197703	-0.00239803854741
0.21	0.002	-0.0162524801894	-0.00321779168591
0.225	0.002	-0.0170547521841	-0.00719657178287
0.24	0.002	-0.0177011905182	-0.00576115043563
0.255	0.002	-0.0218722622303	-0.0106399001718
0.27	0.002	-0.023877732326	-0.00905935277402
0.285	0.002	-0.0236082720874	-0.0102351935943
0.3	0.002	-0.0246126231328	-0.0124469638315
0.315	0.002	-0.0269254876535	-0.0156968118895
0.33	0.002	-0.0268657162381	-0.0219030170755
0.345	0.002	-0.0232353628383	-0.0225073950609
0.36	0.002	-0.023822432596	-0.0264317420998
0.375	0.002	-0.0240041038748	-0.0235306360618
0.39	0.002	-0.0270164828882	-0.0286318342489
0.405	0.002	-0.0228376702423	-0.0320427317656
0.42	0.002	-0.023474109645	-0.0302821175417
0.435	0.002	-0.0218253848129	-0.0374218614229
0.45	0.002	-0.0210004864307	-0.0340968396152
0.465	0.002	-0.0192721493786	-0.0407641975001
0.48	0.002	-0.0215421085081	-0.0392729691285
0.495	0.002	-0.0161143018409	-0.04114432586
0.51	0.002	-0.0163091959619	-0.0456070871518
0.525	0.002	-0.0179191957267	-0.0458554661462
0.54	0.002	-0.0161944908244	-0.0447258564257
0.555	0.002	-0.0134235747874	-0.0455773984684
0.57	0.002	-0.0114561757249	-0.0471388882712
0.585	0.002	-0.0101327231884	-0.0485080112807
0.6	0.002	-0.00922225837155	-0.0494818722549
0.615	0.002	-0.00870802370341	-0.0502591529433
0.63	0.002	-0.00852191633475	-0.0513509758372
0.645	0.002	-0.00798184108788	-0.0531514816861
0.66	0.002	-0.00618783289297	-0.0548160236771
0.675	0.002	-0.00426133777525	-0.054724536739
0.69	0.002	-0.00438484965966	-0.054630336716
0.705	0.002	-0.00370463411577	-0.0563521334272
0.72	0.002	-0.00232381355736	-0.0562214625858
0.735	0.002	-0.00252993029436	-0.0570830439885
0.75	0.002	-0.00144008814463	-0.0573706897101
0.765	0.002	-0.00162762072232	-0.0581225703347
0.78	0.002	-0.00135146441406	-0.0582148930557
0.795	0.002	-0.00143322123433	-0.0589294880728
0.81	0.002	-0.00212555770012	-0.0593173009505
0.825	0.002	-0.00297571465254	-0.059592261377
0.84	0.002	-0.00432710849514	-0.0600223784436
0.855	0.002	-0.00650099549226	-0.0604968984534
0.87	0.002	-0.00974851450772	-0.0609710145545
0.885	0.002	-0.0145230852528	-0.0614907644669
0.9	0.002	-0.0216538444853	-0.0621364994742
0.915	0.002	-0.032685485013	-0.0630508101769
0.93	0.002	-0.0508013426271	-0.0645715898342
0.945	0.002	-0.0837322691129	-0.067737527488
0.96	0.002	-0.156242614459	-0.0772146570387
0.975	0.002	-0.414601344965	-0.154333027182
0.99	0.002	0.240856198678	-1.58194980115
1.005	0.002	0.513559963819	-0.0277551535578
1.02	0.002	0.296782795324	-0.0150662845011
1.035	0.002	0.219538370725	-0.00712612883897
1.05	0.002	0.178757281681	-0.00418097981545
1.065	0.002	0.153288804938	-0.00277144827808
1.08	0.002	0.135727030896	-0.00198491141088
1.095	0.002	0.122804034551	-0.00149934050779
1.11	0.002	0.112848277445	-0.00117736039711
